g,s_index,v,p,time,node,cost
3,126,17,19,402,98,22.000000
3,126,17,0,403,19,23.000000
3,126,17,0,426,8,46.000000
3,126,17,8,427,76,47.000000
3,126,17,0,428,8,48.000000
3,126,17,0,446,49,66.000000
3,126,17,19,447,99,67.000000
3,126,17,0,448,49,68.000000
3,126,17,0,451,38,71.000000
3,126,17,8,452,77,72.000000
3,126,17,0,453,38,73.000000
3,126,17,0,468,5,83.000000
3,126,17,5,469,70,84.000000
3,126,17,0,470,5,85.000000
3,126,17,0,471,35,86.000000
3,126,17,5,472,71,87.000000
3,126,17,0,473,35,88.000000
3,126,18,0,1,61,98.000000
3,126,18,0,422,13,106.000000
3,126,18,13,423,86,107.000000
3,126,18,0,424,13,108.000000
3,126,18,0,440,43,124.000000
3,126,18,13,441,87,125.000000
3,126,18,0,442,43,126.000000
3,126,18,0,466,25,150.000000
3,126,18,25,467,110,151.000000
3,126,18,0,468,25,152.000000
3,126,18,0,485,55,169.000000
3,126,18,25,486,111,170.000000
3,126,18,0,487,55,171.000000
3,126,18,0,495,21,179.000000
3,126,18,21,496,102,180.000000
3,126,18,0,497,21,181.000000
3,126,18,0,505,55,189.000000
3,126,18,0,537,51,221.000000
3,126,18,21,538,103,222.000000
3,126,18,0,539,51,223.000000
3,126,18,0,681,36,227.000000
3,126,18,0,701,61,247.000000
3,127,16,0,485,61,0.000000
3,127,17,0,401,19,21.000000
3,127,17,19,402,98,22.000000
3,127,17,0,403,19,23.000000
3,127,17,0,426,8,46.000000
3,127,17,8,427,76,47.000000
3,127,17,0,428,8,48.000000
3,127,17,0,446,49,66.000000
3,127,17,19,447,99,67.000000
3,127,17,0,448,49,68.000000
3,127,17,0,451,38,71.000000
3,127,17,8,452,77,72.000000
3,127,17,0,453,38,73.000000
3,127,17,0,462,6,82.000000
3,127,17,6,463,72,83.000000
3,127,17,0,464,6,84.000000
3,127,17,0,468,36,88.000000
3,127,17,6,469,73,89.000000
3,127,17,0,470,36,90.000000
3,127,18,0,1,61,110.000000
3,127,18,0,422,13,118.000000
3,127,18,13,423,86,119.000000
3,127,18,0,424,13,120.000000
3,127,18,0,440,43,136.000000
3,127,18,13,441,87,137.000000
3,127,18,0,442,43,138.000000
3,127,18,0,466,25,162.000000
3,127,18,25,467,110,163.000000
3,127,18,0,468,25,164.000000
3,127,18,0,485,55,181.000000
3,127,18,25,486,111,182.000000
3,127,18,0,487,55,183.000000
3,127,18,0,495,21,191.000000
3,127,18,21,496,102,192.000000
3,127,18,0,497,21,193.000000
3,127,18,0,505,55,201.000000
3,127,18,0,537,51,233.000000
3,127,18,21,538,103,234.000000
3,127,18,0,539,51,235.000000
3,127,18,0,681,36,239.000000
3,127,18,0,701,61,259.000000
3,128,16,0,478,61,0.000000
3,128,17,0,401,19,21.000000
3,128,17,19,402,98,22.000000
3,128,17,0,403,19,23.000000
3,128,17,0,426,8,46.000000
3,128,17,8,427,76,47.000000
3,128,17,0,428,8,48.000000
3,128,17,0,446,49,66.000000
3,128,17,19,447,99,67.000000
3,128,17,0,448,49,68.000000
3,128,17,0,451,38,71.000000
3,128,17,8,452,77,72.000000
3,128,17,0,453,38,73.000000
3,128,17,0,462,6,82.000000
3,128,17,6,463,72,83.000000
3,128,17,0,464,6,84.000000
3,128,17,0,468,36,88.000000
3,128,17,6,469,73,89.000000
3,128,17,0,470,36,90.000000
3,128,17,0,488,5,108.000000
3,128,17,5,489,70,109.000000
3,128,17,0,490,5,110.000000
3,128,17,0,491,35,111.000000
3,128,17,5,492,71,112.000000
3,128,17,0,493,35,113.000000
3,128,18,0,1,61,123.000000
3,128,18,0,422,13,131.000000
3,128,18,13,423,86,132.000000
3,128,18,0,424,13,133.000000
3,128,18,0,440,43,149.000000
3,128,18,13,441,87,150.000000
3,128,18,0,442,43,151.000000
3,128,18,0,466,25,175.000000
3,128,18,25,467,110,176.000000
3,128,18,0,468,25,177.000000
3,128,18,0,485,55,194.000000
3,128,18,25,486,111,195.000000
3,128,18,0,487,55,196.000000
3,128,18,0,495,21,204.000000
3,128,18,21,496,102,205.000000
3,128,18,0,497,21,206.000000
3,128,18,0,505,55,214.000000
3,128,18,0,537,51,246.000000
3,128,18,21,538,103,247.000000
3,128,18,0,539,51,248.000000
3,128,18,0,681,36,252.000000
3,128,18,0,701,61,272.000000
4,1,23,0,2,61,0.000000
4,2,22,0,649,61,0.000000
4,2,24,0,255,3,24.000000
4,2,24,3,256,66,25.000000
4,2,24,0,257,3,26.000000
4,2,24,0,262,33,31.000000
4,2,24,3,263,67,32.000000
4,2,24,0,264,33,33.000000
4,2,24,0,692,47,52.000000
4,2,24,0,701,61,61.000000
4,3,22,0,652,61,0.000000
4,3,24,0,292,18,13.000000
4,3,24,18,293,96,14.000000
4,3,24,0,294,18,15.000000
4,3,24,0,318,48,39.000000
4,3,24,18,319,97,40.000000
4,3,24,0,320,48,41.000000
4,3,24,0,701,61,57.000000
4,4,22,0,658,61,0.000000
4,4,24,0,298,22,4.000000
4,4,24,22,299,104,5.000000
4,4,24,0,300,22,6.000000
4,4,24,0,301,4,7.000000
4,4,24,0,321,52,27.000000
4,4,24,22,322,105,28.000000
4,4,24,0,323,52,29.000000
4,4,24,0,701,61,52.000000
4,5,22,0,625,61,0.000000
4,5,24,0,266,23,26.000000
4,5,24,23,267,106,27.000000
4,5,24,0,268,23,28.000000
4,5,24,0,308,53,68.000000
4,5,24,23,309,107,69.000000
4,5,24,0,310,53,70.000000
4,5,24,0,701,61,84.000000
4,6,22,0,656,61,0.000000
4,6,24,0,299,26,20.000000
4,6,24,26,300,112,21.000000
4,6,24,0,301,26,22.000000
4,6,24,0,319,56,40.000000
4,6,24,26,320,113,41.000000
4,6,24,0,321,56,42.000000
4,6,24,0,701,61,53.000000
4,7,22,0,621,61,0.000000
4,7,24,0,377,28,20.000000
4,7,24,28,378,116,21.000000
4,7,24,0,379,28,22.000000
4,7,24,0,415,58,58.000000
4,7,24,28,416,117,59.000000
4,7,24,0,417,58,60.000000
4,7,24,0,701,61,88.000000
4,8,22,0,617,61,0.000000
4,8,24,0,255,3,24.000000
4,8,24,3,256,66,25.000000
4,8,24,0,257,3,26.000000
4,8,24,0,262,33,31.000000
4,8,24,3,263,67,32.000000
4,8,24,0,264,33,33.000000
4,8,24,0,292,18,54.000000
4,8,24,18,293,96,55.000000
4,8,24,0,294,18,56.000000
4,8,24,0,318,48,80.000000
4,8,24,18,319,97,81.000000
4,8,24,0,320,48,82.000000
4,8,24,0,701,61,98.000000
4,9,22,0,607,61,0.000000
4,9,24,0,255,3,24.000000
4,9,24,3,256,66,25.000000
4,9,24,0,257,3,26.000000
4,9,24,0,262,33,31.000000
4,9,24,3,263,67,32.000000
4,9,24,0,264,33,33.000000
4,9,24,0,298,22,61.000000
4,9,24,22,299,104,62.000000
4,9,24,0,300,22,63.000000
4,9,24,0,301,4,64.000000
4,9,24,0,321,52,84.000000
4,9,24,22,322,105,85.000000
4,9,24,0,323,52,86.000000
4,9,24,0,701,61,109.000000
4,10,22,0,621,61,0.000000
4,10,24,0,255,3,24.000000
4,10,24,3,256,66,25.000000
4,10,24,0,257,3,26.000000
4,10,24,0,262,33,31.000000
4,10,24,3,263,67,32.000000
4,10,24,0,264,33,33.000000
4,10,24,0,267,23,36.000000
4,10,24,23,268,106,37.000000
4,10,24,0,269,23,38.000000
4,10,24,0,309,53,78.000000
4,10,24,23,310,107,79.000000
4,10,24,0,311,53,80.000000
4,10,24,0,701,61,94.000000
4,11,22,0,613,61,0.000000
4,11,24,0,255,3,24.000000
4,11,24,3,256,66,25.000000
4,11,24,0,257,3,26.000000
4,11,24,0,262,33,31.000000
4,11,24,3,263,67,32.000000
4,11,24,0,264,33,33.000000
4,11,24,0,267,23,36.000000
4,11,24,0,301,26,70.000000
4,11,24,26,302,112,71.000000
4,11,24,0,303,26,72.000000
4,11,24,0,321,56,90.000000
4,11,24,26,322,113,91.000000
4,11,24,0,323,56,92.000000
4,11,24,0,701,61,103.000000
4,12,22,0,567,61,0.000000
4,12,24,0,255,3,24.000000
4,12,24,3,256,66,25.000000
4,12,24,0,257,3,26.000000
4,12,24,0,262,33,31.000000
4,12,24,3,263,67,32.000000
4,12,24,0,264,33,33.000000
4,12,24,0,348,47,52.000000
4,12,24,0,377,28,81.000000
4,12,24,28,378,116,82.000000
4,12,24,0,379,28,83.000000
4,12,24,0,415,58,119.000000
4,12,24,28,416,117,120.000000
4,12,24,0,417,58,121.000000
4,12,24,0,701,61,149.000000
4,13,22,0,630,61,0.000000
4,13,24,0,298,22,4.000000
4,13,24,22,299,104,5.000000
4,13,24,0,300,22,6.000000
4,13,24,0,301,4,7.000000
4,13,24,0,321,52,27.000000
4,13,24,22,322,105,28.000000
4,13,24,0,323,52,29.000000
4,13,24,0,336,18,42.000000
4,13,24,18,337,96,43.000000
4,13,24,0,338,18,44.000000
4,13,24,0,362,48,68.000000
4,13,24,18,363,97,69.000000
4,13,24,0,364,48,70.000000
4,13,24,0,701,61,86.000000
4,14,22,0,576,61,0.000000
4,14,24,0,266,23,26.000000
4,14,24,23,267,106,27.000000
4,14,24,0,268,23,28.000000
4,14,24,0,308,53,68.000000
4,14,24,23,309,107,69.000000
4,14,24,0,310,53,70.000000
4,14,24,0,335,18,95.000000
4,14,24,18,336,96,96.000000
4,14,24,0,337,18,97.000000
4,14,24,0,361,48,121.000000
4,14,24,18,362,97,122.000000
4,14,24,0,363,48,123.000000
4,14,24,0,701,61,139.000000
4,15,22,0,612,61,0.000000
4,15,24,0,292,18,13.000000
4,15,24,18,293,96,14.000000
4,15,24,0,294,18,15.000000
4,15,24,0,318,48,39.000000
4,15,24,18,319,97,40.000000
4,15,24,0,320,48,41.000000
4,15,24,0,349,26,70.000000
4,15,24,26,350,112,71.000000
4,15,24,0,351,26,72.000000
4,15,24,0,369,56,90.000000
4,15,24,26,370,113,91.000000
4,15,24,0,371,56,92.000000
4,15,24,0,701,61,103.000000
4,16,22,0,597,61,0.000000
4,16,24,0,292,18,13.000000
4,16,24,18,293,96,14.000000
4,16,24,0,294,18,15.000000
4,16,24,0,318,48,39.000000
4,16,24,18,319,97,40.000000
4,16,24,0,320,48,41.000000
4,16,24,0,377,28,50.000000
4,16,24,28,378,116,51.000000
4,16,24,0,379,28,52.000000
4,16,24,0,415,58,88.000000
4,16,24,28,416,117,89.000000
4,16,24,0,417,58,90.000000
4,16,24,0,701,61,118.000000
4,17,22,0,582,61,0.000000
4,17,24,0,266,23,26.000000
4,17,24,23,267,106,27.000000
4,17,24,0,268,23,28.000000
4,17,24,0,308,53,68.000000
4,17,24,23,309,107,69.000000
4,17,24,0,310,53,70.000000
4,17,24,0,326,22,86.000000
4,17,24,22,327,104,87.000000
4,17,24,0,328,22,88.000000
4,17,24,0,329,4,89.000000
4,17,24,0,349,52,109.000000
4,17,24,22,350,105,110.000000
4,17,24,0,351,52,111.000000
4,17,24,0,701,61,134.000000
4,18,22,0,612,61,0.000000
4,18,24,0,299,26,20.000000
4,18,24,26,300,112,21.000000
4,18,24,0,301,26,22.000000
4,18,24,0,319,56,40.000000
4,18,24,26,320,113,41.000000
4,18,24,0,321,56,42.000000
4,18,24,0,335,22,56.000000
4,18,24,22,336,104,57.000000
4,18,24,0,337,22,58.000000
4,18,24,0,338,4,59.000000
4,18,24,0,358,52,79.000000
4,18,24,22,359,105,80.000000
4,18,24,0,360,52,81.000000
4,18,24,0,701,61,104.000000
4,19,22,0,579,61,0.000000
4,19,24,0,298,22,4.000000
4,19,24,22,299,104,5.000000
4,19,24,0,300,22,6.000000
4,19,24,0,301,4,7.000000
4,19,24,0,321,52,27.000000
4,19,24,22,322,105,28.000000
4,19,24,0,323,52,29.000000
4,19,24,0,355,4,49.000000
4,19,24,0,356,22,50.000000
4,19,24,0,377,28,71.000000
4,19,24,28,378,116,72.000000
4,19,24,0,379,28,73.000000
4,19,24,0,415,58,109.000000
4,19,24,28,416,117,110.000000
4,19,24,0,417,58,111.000000
4,19,24,0,701,61,139.000000
4,20,22,0,592,61,0.000000
4,20,24,0,266,23,26.000000
4,20,24,23,267,106,27.000000
4,20,24,0,268,23,28.000000
4,20,24,0,308,53,68.000000
4,20,24,23,309,107,69.000000
4,20,24,0,310,53,70.000000
4,20,24,0,330,26,90.000000
4,20,24,26,331,112,91.000000
4,20,24,0,332,26,92.000000
4,20,24,0,350,56,110.000000
4,20,24,26,351,113,111.000000
4,20,24,0,352,56,112.000000
4,20,24,0,701,61,123.000000
4,21,22,0,570,61,0.000000
4,21,24,0,266,23,26.000000
4,21,24,23,267,106,27.000000
4,21,24,0,268,23,28.000000
4,21,24,0,308,53,68.000000
4,21,24,23,309,107,69.000000
4,21,24,0,310,53,70.000000
4,21,24,0,377,28,77.000000
4,21,24,28,378,116,78.000000
4,21,24,0,379,28,79.000000
4,21,24,0,415,58,115.000000
4,21,24,28,416,117,116.000000
4,21,24,0,417,58,117.000000
4,21,24,0,701,61,145.000000
4,22,22,0,595,61,0.000000
4,22,24,0,299,26,20.000000
4,22,24,26,300,112,21.000000
4,22,24,0,301,26,22.000000
4,22,24,0,319,56,40.000000
4,22,24,26,320,113,41.000000
4,22,24,0,321,56,42.000000
4,22,24,0,377,28,52.000000
4,22,24,28,378,116,53.000000
4,22,24,0,379,28,54.000000
4,22,24,0,415,58,90.000000
4,22,24,28,416,117,91.000000
4,22,24,0,417,58,92.000000
4,22,24,0,701,61,120.000000
4,23,22,0,579,61,0.000000
4,23,24,0,255,3,24.000000
4,23,24,3,256,66,25.000000
4,23,24,0,257,3,26.000000
4,23,24,0,262,33,31.000000
4,23,24,3,263,67,32.000000
4,23,24,0,264,33,33.000000
4,23,24,0,298,22,61.000000
4,23,24,22,299,104,62.000000
4,23,24,0,300,22,63.000000
4,23,24,0,301,4,64.000000
4,23,24,0,321,52,84.000000
4,23,24,22,322,105,85.000000
4,23,24,0,323,52,86.000000
4,23,24,0,336,18,99.000000
4,23,24,18,337,96,100.000000
4,23,24,0,338,18,101.000000
4,23,24,0,362,48,125.000000
4,23,24,18,363,97,126.000000
4,23,24,0,364,48,127.000000
4,23,24,0,701,61,143.000000
4,24,22,0,572,61,0.000000
4,24,24,0,255,3,24.000000
4,24,24,3,256,66,25.000000
4,24,24,0,257,3,26.000000
4,24,24,0,262,33,31.000000
4,24,24,3,263,67,32.000000
4,24,24,0,264,33,33.000000
4,24,24,0,267,23,36.000000
4,24,24,23,268,106,37.000000
4,24,24,0,269,23,38.000000
4,24,24,0,309,53,78.000000
4,24,24,23,310,107,79.000000
4,24,24,0,311,53,80.000000
4,24,24,0,336,18,105.000000
4,24,24,18,337,96,106.000000
4,24,24,0,338,18,107.000000
4,24,24,0,362,48,131.000000
4,24,24,18,363,97,132.000000
4,24,24,0,364,48,133.000000
4,24,24,0,701,61,149.000000
4,25,22,0,577,61,0.000000
4,25,24,0,255,3,24.000000
4,25,24,3,256,66,25.000000
4,25,24,0,257,3,26.000000
4,25,24,0,262,33,31.000000
4,25,24,3,263,67,32.000000
4,25,24,0,264,33,33.000000
4,25,24,0,292,18,54.000000
4,25,24,18,293,96,55.000000
4,25,24,0,294,18,56.000000
4,25,24,0,318,48,80.000000
4,25,24,18,319,97,81.000000
4,25,24,0,320,48,82.000000
4,25,24,0,349,26,111.000000
4,25,24,26,350,112,112.000000
4,25,24,0,351,26,113.000000
4,25,24,0,369,56,131.000000
4,25,24,26,370,113,132.000000
4,25,24,0,371,56,133.000000
4,25,24,0,701,61,144.000000
4,26,22,0,562,61,0.000000
4,26,24,0,255,3,24.000000
4,26,24,3,256,66,25.000000
4,26,24,0,257,3,26.000000
4,26,24,0,262,33,31.000000
4,26,24,3,263,67,32.000000
4,26,24,0,264,33,33.000000
4,26,24,0,292,18,54.000000
4,26,24,18,293,96,55.000000
4,26,24,0,294,18,56.000000
4,26,24,0,318,48,80.000000
4,26,24,18,319,97,81.000000
4,26,24,0,320,48,82.000000
4,26,24,0,377,28,91.000000
4,26,24,28,378,116,92.000000
4,26,24,0,379,28,93.000000
4,26,24,0,415,58,129.000000
4,26,24,28,416,117,130.000000
4,26,24,0,417,58,131.000000
4,26,24,0,701,61,159.000000
4,27,22,0,578,61,0.000000
4,27,24,0,255,3,24.000000
4,27,24,3,256,66,25.000000
4,27,24,0,257,3,26.000000
4,27,24,0,262,33,31.000000
4,27,24,3,263,67,32.000000
4,27,24,0,264,33,33.000000
4,27,24,0,267,23,36.000000
4,27,24,23,268,106,37.000000
4,27,24,0,269,23,38.000000
4,27,24,0,309,53,78.000000
4,27,24,23,310,107,79.000000
4,27,24,0,311,53,80.000000
4,27,24,0,327,22,96.000000
4,27,24,22,328,104,97.000000
4,27,24,0,329,22,98.000000
4,27,24,0,330,4,99.000000
4,27,24,0,350,52,119.000000
4,27,24,22,351,105,120.000000
4,27,24,0,352,52,121.000000
4,27,24,0,701,61,144.000000
4,28,22,0,569,61,0.000000
4,28,24,0,255,3,24.000000
4,28,24,3,256,66,25.000000
4,28,24,0,257,3,26.000000
4,28,24,0,262,33,31.000000
4,28,24,3,263,67,32.000000
4,28,24,0,264,33,33.000000
4,28,24,0,267,23,36.000000
4,28,24,0,301,26,70.000000
4,28,24,26,302,112,71.000000
4,28,24,0,303,26,72.000000
4,28,24,0,321,56,90.000000
4,28,24,26,322,113,91.000000
4,28,24,0,323,56,92.000000
4,28,24,0,337,22,106.000000
4,28,24,22,338,104,107.000000
4,28,24,0,339,22,108.000000
4,28,24,0,340,4,109.000000
4,28,24,0,360,52,129.000000
4,28,24,22,361,105,130.000000
4,28,24,0,362,52,131.000000
4,28,24,0,701,61,154.000000
4,29,22,0,528,61,0.000000
4,29,24,0,255,3,24.000000
4,29,24,3,256,66,25.000000
4,29,24,0,257,3,26.000000
4,29,24,0,262,33,31.000000
4,29,24,3,263,67,32.000000
4,29,24,0,264,33,33.000000
4,29,24,0,298,22,61.000000
4,29,24,22,299,104,62.000000
4,29,24,0,300,22,63.000000
4,29,24,0,301,4,64.000000
4,29,24,0,321,52,84.000000
4,29,24,22,322,105,85.000000
4,29,24,0,323,52,86.000000
4,29,24,0,355,4,106.000000
4,29,24,0,356,22,107.000000
4,29,24,0,377,28,128.000000
4,29,24,28,378,116,129.000000
4,29,24,0,379,28,130.000000
4,29,24,0,415,58,166.000000
4,29,24,28,416,117,167.000000
4,29,24,0,417,58,168.000000
4,29,24,0,701,61,196.000000
4,30,22,0,588,61,0.000000
4,30,24,0,255,3,24.000000
4,30,24,3,256,66,25.000000
4,30,24,0,257,3,26.000000
4,30,24,0,262,33,31.000000
4,30,24,3,263,67,32.000000
4,30,24,0,264,33,33.000000
4,30,24,0,267,23,36.000000
4,30,24,23,268,106,37.000000
4,30,24,0,269,23,38.000000
4,30,24,0,309,53,78.000000
4,30,24,23,310,107,79.000000
4,30,24,0,311,53,80.000000
4,30,24,0,331,26,100.000000
4,30,24,26,332,112,101.000000
4,30,24,0,333,26,102.000000
4,30,24,0,351,56,120.000000
4,30,24,26,352,113,121.000000
4,30,24,0,353,56,122.000000
4,30,24,0,701,61,133.000000
4,31,22,0,566,61,0.000000
4,31,24,0,255,3,24.000000
4,31,24,3,256,66,25.000000
4,31,24,0,257,3,26.000000
4,31,24,0,262,33,31.000000
4,31,24,3,263,67,32.000000
4,31,24,0,264,33,33.000000
4,31,24,0,267,23,36.000000
4,31,24,23,268,106,37.000000
4,31,24,0,269,23,38.000000
4,31,24,0,309,53,78.000000
4,31,24,23,310,107,79.000000
4,31,24,0,311,53,80.000000
4,31,24,0,377,28,87.000000
4,31,24,28,378,116,88.000000
4,31,24,0,379,28,89.000000
4,31,24,0,415,58,125.000000
4,31,24,28,416,117,126.000000
4,31,24,0,417,58,127.000000
4,31,24,0,701,61,155.000000
4,32,22,0,552,61,0.000000
4,32,24,0,255,3,24.000000
4,32,24,3,256,66,25.000000
4,32,24,0,257,3,26.000000
4,32,24,0,262,33,31.000000
4,32,24,3,263,67,32.000000
4,32,24,0,264,33,33.000000
4,32,24,0,267,23,36.000000
4,32,24,0,301,26,70.000000
4,32,24,26,302,112,71.000000
4,32,24,0,303,26,72.000000
4,32,24,0,321,56,90.000000
4,32,24,26,322,113,91.000000
4,32,24,0,323,56,92.000000
4,32,24,0,377,28,102.000000
4,32,24,28,378,116,103.000000
4,32,24,0,379,28,104.000000
4,32,24,0,415,58,140.000000
4,32,24,28,416,117,141.000000
4,32,24,0,417,58,142.000000
4,32,24,0,701,61,170.000000
4,33,22,0,575,61,0.000000
4,33,24,0,298,22,4.000000
4,33,24,22,299,104,5.000000
4,33,24,0,300,22,6.000000
4,33,24,0,301,4,7.000000
4,33,24,0,321,52,27.000000
4,33,24,22,322,105,28.000000
4,33,24,0,323,52,29.000000
4,33,24,0,336,18,42.000000
4,33,24,18,337,96,43.000000
4,33,24,0,338,18,44.000000
4,33,24,0,362,48,68.000000
4,33,24,18,363,97,69.000000
4,33,24,0,364,48,70.000000
4,33,24,0,377,28,79.000000
4,33,24,28,378,116,80.000000
4,33,24,0,379,28,81.000000
4,33,24,0,415,58,117.000000
4,33,24,28,416,117,118.000000
4,33,24,0,417,58,119.000000
4,33,24,0,701,61,147.000000
4,34,22,0,521,61,0.000000
4,34,24,0,266,23,26.000000
4,34,24,23,267,106,27.000000
4,34,24,0,268,23,28.000000
4,34,24,0,308,53,68.000000
4,34,24,23,309,107,69.000000
4,34,24,0,310,53,70.000000
4,34,24,0,335,18,95.000000
4,34,24,18,336,96,96.000000
4,34,24,0,337,18,97.000000
4,34,24,0,361,48,121.000000
4,34,24,18,362,97,122.000000
4,34,24,0,363,48,123.000000
4,34,24,0,377,28,132.000000
4,34,24,28,378,116,133.000000
4,34,24,0,379,28,134.000000
4,34,24,0,415,58,170.000000
4,34,24,28,416,117,171.000000
4,34,24,0,417,58,172.000000
4,34,24,0,701,61,200.000000
4,35,22,0,551,61,0.000000
4,35,24,0,292,18,13.000000
4,35,24,18,293,96,14.000000
4,35,24,0,294,18,15.000000
4,35,24,0,318,48,39.000000
4,35,24,18,319,97,40.000000
4,35,24,0,320,48,41.000000
4,35,24,0,349,26,70.000000
4,35,24,26,350,112,71.000000
4,35,24,0,351,26,72.000000
4,35,24,0,369,56,90.000000
4,35,24,26,370,113,91.000000
4,35,24,0,371,56,92.000000
4,35,24,0,381,28,102.000000
4,35,24,28,382,116,103.000000
4,35,24,0,383,28,104.000000
4,35,24,0,419,58,140.000000
4,35,24,28,420,117,141.000000
4,35,24,0,421,58,142.000000
4,35,24,0,701,61,170.000000
4,36,22,0,526,61,0.000000
4,36,23,0,298,22,4.000000
4,36,23,22,299,104,5.000000
4,36,23,0,300,22,6.000000
4,36,23,0,301,4,7.000000
4,36,23,0,321,52,27.000000
4,36,23,22,322,105,28.000000
4,36,23,0,323,52,29.000000
4,36,24,0,1,61,52.000000
4,36,24,0,266,23,78.000000
4,36,24,23,267,106,79.000000
4,36,24,0,268,23,80.000000
4,36,24,0,308,53,120.000000
4,36,24,23,309,107,121.000000
4,36,24,0,310,53,122.000000
4,36,24,0,377,28,129.000000
4,36,24,28,378,116,130.000000
4,36,24,0,379,28,131.000000
4,36,24,0,415,58,167.000000
4,36,24,28,416,117,168.000000
4,36,24,0,417,58,169.000000
4,36,24,0,701,61,197.000000
4,37,22,0,551,61,0.000000
4,37,23,0,298,22,4.000000
4,37,23,22,299,104,5.000000
4,37,23,0,300,22,6.000000
4,37,23,0,301,4,7.000000
4,37,23,0,321,52,27.000000
4,37,23,22,322,105,28.000000
4,37,23,0,323,52,29.000000
4,37,24,0,1,61,52.000000
4,37,24,0,299,26,72.000000
4,37,24,26,300,112,73.000000
4,37,24,0,301,26,74.000000
4,37,24,0,319,56,92.000000
4,37,24,26,320,113,93.000000
4,37,24,0,321,56,94.000000
4,37,24,0,377,28,104.000000
4,37,24,28,378,116,105.000000
4,37,24,0,379,28,106.000000
4,37,24,0,415,58,142.000000
4,37,24,28,416,117,143.000000
4,37,24,0,417,58,144.000000
4,37,24,0,701,61,172.000000
4,38,22,0,531,61,0.000000
4,38,24,0,266,23,26.000000
4,38,24,23,267,106,27.000000
4,38,24,0,268,23,28.000000
4,38,24,0,308,53,68.000000
4,38,24,23,309,107,69.000000
4,38,24,0,310,53,70.000000
4,38,24,0,330,26,90.000000
4,38,24,26,331,112,91.000000
4,38,24,0,332,26,92.000000
4,38,24,0,350,56,110.000000
4,38,24,26,351,113,111.000000
4,38,24,0,352,56,112.000000
4,38,24,0,377,28,122.000000
4,38,24,28,378,116,123.000000
4,38,24,0,379,28,124.000000
4,38,24,0,415,58,160.000000
4,38,24,28,416,117,161.000000
4,38,24,0,417,58,162.000000
4,38,24,0,701,61,190.000000
4,39,22,0,524,61,0.000000
4,39,24,0,255,3,24.000000
4,39,24,3,256,66,25.000000
4,39,24,0,257,3,26.000000
4,39,24,0,262,33,31.000000
4,39,24,3,263,67,32.000000
4,39,24,0,264,33,33.000000
4,39,24,0,298,22,61.000000
4,39,24,22,299,104,62.000000
4,39,24,0,300,22,63.000000
4,39,24,0,301,4,64.000000
4,39,24,0,321,52,84.000000
4,39,24,22,322,105,85.000000
4,39,24,0,323,52,86.000000
4,39,24,0,336,18,99.000000
4,39,24,18,337,96,100.000000
4,39,24,0,338,18,101.000000
4,39,24,0,362,48,125.000000
4,39,24,18,363,97,126.000000
4,39,24,0,364,48,127.000000
4,39,24,0,377,28,136.000000
4,39,24,28,378,116,137.000000
4,39,24,0,379,28,138.000000
4,39,24,0,415,58,174.000000
4,39,24,28,416,117,175.000000
4,39,24,0,417,58,176.000000
4,39,24,0,701,61,204.000000
4,40,22,0,517,61,0.000000
4,40,24,0,255,3,24.000000
4,40,24,3,256,66,25.000000
4,40,24,0,257,3,26.000000
4,40,24,0,262,33,31.000000
4,40,24,3,263,67,32.000000
4,40,24,0,264,33,33.000000
4,40,24,0,267,23,36.000000
4,40,24,23,268,106,37.000000
4,40,24,0,269,23,38.000000
4,40,24,0,309,53,78.000000
4,40,24,23,310,107,79.000000
4,40,24,0,311,53,80.000000
4,40,24,0,336,18,105.000000
4,40,24,18,337,96,106.000000
4,40,24,0,338,18,107.000000
4,40,24,0,362,48,131.000000
4,40,24,18,363,97,132.000000
4,40,24,0,364,48,133.000000
4,40,24,0,377,28,142.000000
4,40,24,28,378,116,143.000000
4,40,24,0,379,28,144.000000
4,40,24,0,415,58,180.000000
4,40,24,28,416,117,181.000000
4,40,24,0,417,58,182.000000
